miRNA_normalized_dat_mean_centered_w_fam_names_14072020.txt,miRNA_family	protein_normalized_dat_mean_centered_14072020.txt,entrezs
mir-133a-3p.2/133b	225
mir-133a-3p.2/133b	64137
mir-133a-3p.2/133b	9589
mir-133a-3p.2/133b	396
mir-133a-3p.2/133b	23197
mir-133a-3p.2/133b	23072
mir-133a-3p.2/133b	25917
mir-133a-3p.2/133b	85407
mir-133a-3p.2/133b	283373
mir-133a-3p.2/133b	23243
mir-133a-3p.2/133b	91526
mir-133a-3p.2/133b	157567
mir-133a-3p.2/133b	23253
mir-133a-3p.2/133b	55243
mir-133a-3p.2/133b	1915
mir-133a-3p.2/133b	5125
mir-133a-3p.2/133b	5046
mir-133a-3p.2/133b	2107
mir-133a-3p.2/133b	598
mir-133a-3p.2/133b	4836
mir-133a-3p.2/133b	599
mir-133a-3p.2/133b	10142
mir-133a-3p.2/133b	94056
mir-133a-3p.2/133b	90627
mir-133a-3p.2/133b	100170841
mir-133a-3p.2/133b	166929
mir-133a-3p.2/133b	23641
mir-133a-3p.2/133b	25943
mir-133a-3p.2/133b	23008
mir-133a-3p.2/133b	3797
mir-133a-3p.2/133b	81537
mir-133a-3p.2/133b	79183
mir-133a-3p.2/133b	10718
mir-133a-3p.2/133b	55218
mir-133a-3p.2/133b	54842
mir-133a-3p.2/133b	162417
mir-133a-3p.2/133b	55742
mir-133a-3p.2/133b	1849
mir-133a-3p.2/133b	1843
mir-133a-3p.2/133b	1463
mir-133a-3p.2/133b	157680
mir-133a-3p.2/133b	23038
mir-133a-3p.2/133b	4052
mir-133a-3p.2/133b	10529
mir-133a-3p.2/133b	23587
mir-133a-3p.2/133b	4781
mir-133a-3p.2/133b	4774
mir-133a-3p.2/133b	83543
mir-133a-3p.2/133b	1998
mir-133a-3p.2/133b	1999
mir-133a-3p.2/133b	2013
mir-133a-3p.2/133b	4800
mir-133a-3p.2/133b	8507
mir-133a-3p.2/133b	27244
mir-133a-3p.2/133b	143686
mir-133a-3p.2/133b	758
mir-133a-3p.2/133b	285175
mir-133a-3p.2/133b	79918
mir-133a-3p.2/133b	57826
mir-133a-3p.2/133b	745
mir-133a-3p.2/133b	4627
mir-133a-3p.2/133b	65059
mir-133a-3p.2/133b	1836
mir-133a-3p.2/133b	5045
mir-133a-3p.2/133b	10999
mir-133a-3p.2/133b	23142
mir-133a-3p.2/133b	57701
mir-133a-3p.2/133b	1956
mir-133a-3p.2/133b	84552
mir-133a-3p.2/133b	10159
mir-133a-3p.2/133b	85451
mir-133a-3p.2/133b	257364
mir-133a-3p.2/133b	5564
mir-133a-3p.2/133b	29907
mir-133a-3p.2/133b	51629
mir-133a-3p.2/133b	55186
mir-133a-3p.2/133b	92014
mir-133a-3p.2/133b	7083
mir-133a-3p.2/133b	10342
mir-133a-3p.2/133b	5669
mir-133a-3p.2/133b	560
mir-133a-3p.2/133b	9902
mir-133a-3p.2/133b	5371
mir-133a-3p.2/133b	23633
mir-133a-3p.2/133b	862
mir-133a-3p.2/133b	9444
mir-133a-3p.2/133b	10092
mir-133a-3p.2/133b	1654
mir-133a-3p.2/133b	8653
mir-133a-3p.2/133b	57551
mir-133a-3p.2/133b	345778
mir-133a-3p.2/133b	6650
mir-133a-3p.2/133b	9586
mir-133a-3p.2/133b	408
mir-133a-3p.2/133b	4478
mir-133a-3p.2/133b	84687
mir-133a-3p.2/133b	8706
mir-133a-3p.2/133b	5286
mir-133a-3p.2/133b	79882
mir-133a-3p.2/133b	22854
mir-133a-3p.2/133b	65080
mir-133a-3p.2/133b	29066
mir-133a-3p.2/133b	9217
mir-133a-3p.2/133b	6570
mir-133a-3p.2/133b	5725
mir-133a-3p.2/133b	58155
mir-133a-3p.2/133b	9991
mir-133a-3p.2/133b	2034
mir-133a-3p.2/133b	28982
mir-133a-3p.2/133b	11043
mir-133a-3p.2/133b	8835
mir-133a-3p.2/133b	8669
mir-133a-3p.2/133b	22858
mir-133a-3p.2/133b	3400
mir-133a-3p.2/133b	1657
mir-133a-3p.2/133b	57496
mir-133a-3p.2/133b	11096
mir-133a-3p.2/133b	2512
mir-133a-3p.2/133b	10468
mir-133a-3p.2/133b	56957
mir-133a-3p.2/133b	401
mir-133a-3p.2/133b	140710
mir-133a-3p.2/133b	387104
mir-133a-3p.2/133b	79980
mir-133a-3p.2/133b	1398
mir-133a-3p.2/133b	6844
mir-133a-3p.2/133b	9341
mir-133a-3p.2/133b	3964
mir-133a-3p.2/133b	23647
mir-133a-3p.2/133b	151
mir-133a-3p.2/133b	2290
mir-133a-3p.2/133b	2296
mir-133a-3p.2/133b	94234
mir-133a-3p.2/133b	116113
mir-133a-3p.2/133b	27086
mir-133a-3p.2/133b	93986
mir-133a-3p.2/133b	1112
mir-133a-3p.2/133b	668
mir-133a-3p.2/133b	3607
mir-133a-3p.2/133b	4753
mir-133a-3p.2/133b	7469
mir-133a-3p.2/133b	7547
mir-133a-3p.2/133b	79834
mir-133a-3p.2/133b	11244
mir-133a-3p.2/133b	23051
mir-133a-3p.2/133b	488
mir-133a-3p.2/133b	1185
mir-133a-3p.2/133b	22993
mir-133a-3p.2/133b	146760
mir-133a-3p.2/133b	23119
mir-133a-3p.2/133b	64399
mir-133a-3p.2/133b	2260
mir-133a-3p.2/133b	9794
mir-133a-3p.2/133b	55534
mir-133a-3p.2/133b	904
mir-133a-3p.2/133b	6596
mir-133a-3p.2/133b	3205
mir-133a-3p.2/133b	3215
mir-133a-3p.2/133b	3231
mir-133a-3p.2/133b	84950
mir-133a-3p.2/133b	5529
mir-133a-3p.2/133b	55844
mir-133a-3p.2/133b	23760
mir-133a-3p.2/133b	29766
mir-133a-3p.2/133b	7690
mir-133a-3p.2/133b	111
mir-133a-3p.2/133b	112
mir-133a-3p.2/133b	7764
mir-133a-3p.2/133b	55291
mir-133a-3p.2/133b	8450
mir-133a-3p.2/133b	149076
mir-133a-3p.2/133b	79692
mir-133a-3p.2/133b	55893
mir-133a-3p.2/133b	56829
mir-133a-3p.2/133b	392617
mir-133a-3p.2/133b	80818
mir-133a-3p.2/133b	375484
mir-133a-3p.2/133b	8506
mir-133a-3p.2/133b	10725
mir-133a-3p.2/133b	494115
mir-133a-3p.2/133b	144348
mir-133a-3p.2/133b	27253
mir-133a-3p.2/133b	283337
mir-133a-3p.2/133b	374655
mir-133a-3p.2/133b	51555
mir-133a-3p.2/133b	64412
mir-133a-3p.2/133b	9844
mir-133a-3p.2/133b	23411
mir-133a-3p.2/133b	23362
mir-133a-3p.2/133b	5874
mir-133a-3p.2/133b	55974
mir-133a-3p.2/133b	7003
mir-133a-3p.2/133b	5757
mir-133a-3p.2/133b	6728
mir-133a-3p.2/133b	55143
mir-133a-3p.2/133b	5814
mir-133a-3p.2/133b	84570
mir-133a-3p.2/133b	5524
mir-133a-3p.2/133b	5516
mir-133a-3p.2/133b	5515
mir-133a-3p.2/133b	6732
mir-133a-3p.2/133b	100526842
mir-133a-3p.2/133b	59345
mir-133a-3p.2/133b	10758
mir-133a-3p.2/133b	1478
mir-133a-3p.2/133b	129049
mir-133a-3p.2/133b	10490
mir-133a-3p.2/133b	339745
mir-133a-3p.2/133b	2915
mir-133a-3p.2/133b	2917
mir-133a-3p.2/133b	7525
mir-133a-3p.2/133b	81848
mir-133a-3p.2/133b	10970
mir-133a-3p.2/133b	5429
mir-133a-3p.2/133b	9901
mir-133a-3p.2/133b	80727
mir-133a-3p.2/133b	29091
mir-133a-3p.2/133b	11276
mir-133a-3p.2/133b	5150
mir-133a-3p.2/133b	8622
mir-133a-3p.2/133b	5137
mir-133a-3p.2/133b	196743
mir-133a-3p.2/133b	5081
mir-133a-3p.2/133b	5074
mir-133a-3p.2/133b	171389
mir-133a-3p.2/133b	7038
mir-133a-3p.2/133b	54994
mir-133a-3p.2/133b	166968
mir-133a-3p.2/133b	2104
mir-133a-3p.2/133b	10397
mir-133a-3p.2/133b	9568
mir-133a-3p.2/133b	1488
mir-133a-3p.2/133b	5165
mir-133a-3p.2/133b	5198
mir-133a-3p.2/133b	81027
mir-133a-3p.2/133b	475
mir-133a-3p.2/133b	80127
mir-133a-3p.2/133b	150275
mir-133a-3p.2/133b	5217
mir-133a-3p.2/133b	254428
mir-133a-3p.2/133b	1973
mir-133a-3p.2/133b	84444
mir-133a-3p.2/133b	7514
mir-133a-3p.2/133b	64328
mir-133a-3p.2/133b	23344
mir-133a-3p.2/133b	57488
mir-133a-3p.2/133b	63976
mir-133a-3p.2/133b	39
mir-133a-3p.2/133b	55257
mir-133a-3p.2/133b	22866
mir-133a-3p.2/133b	122961
mir-133a-3p.2/133b	57704
mir-133a-3p.2/133b	2643
mir-133a-3p.2/133b	2729
mir-133a-3p.2/133b	51246
mir-133a-3p.2/133b	2668
mir-133a-3p.2/133b	2665
mir-133a-3p.2/133b	2664
mir-133a-3p.2/133b	112611
mir-133a-3p.2/133b	3337
mir-133a-3p.2/133b	5611
mir-133a-3p.2/133b	80228
mir-133a-3p.2/133b	57659
mir-133a-3p.2/133b	90139
mir-133a-3p.2/133b	11198
mir-133a-3p.2/133b	5000
mir-133a-3p.2/133b	84826
mir-133a-3p.2/133b	56938
mir-133a-3p.2/133b	2560
mir-133a-3p.2/133b	2355
mir-133a-3p.2/133b	388403
mir-133a-3p.2/133b	3572
mir-133a-3p.2/133b	2553
mir-133a-3p.2/133b	1173
mir-133a-3p.2/133b	23431
mir-133a-3p.2/133b	60680
mir-133a-3p.2/133b	60677
mir-133a-3p.2/133b	10658
mir-133a-3p.2/133b	6811
mir-133a-3p.2/133b	2040
mir-133a-3p.2/133b	9900
mir-133a-3p.2/133b	143384
mir-133a-3p.2/133b	23112
mir-133a-3p.2/133b	26119
mir-133a-3p.2/133b	54726
mir-133a-3p.2/133b	84669
mir-133a-3p.2/133b	399474
mir-133a-3p.2/133b	84640
mir-133a-3p.2/133b	55530
mir-133a-3p.2/133b	57700
mir-133a-3p.2/133b	25895
mir-133a-3p.2/133b	23603
mir-133a-3p.2/133b	10772
mir-133a-3p.2/133b	29956
mir-133a-3p.2/133b	546
mir-133a-3p.2/133b	25805
mir-133a-3p.2/133b	4300
mir-133a-3p.2/133b	147912
mir-133a-3p.2/133b	60312
mir-133a-3p.2/133b	10163
mir-133a-3p.2/133b	26504
mir-133a-3p.2/133b	54805
mir-133a-3p.2/133b	1070
mir-133a-3p.2/133b	2649
mir-133a-3p.2/133b	23019
mir-133a-3p.2/133b	8407
mir-133a-3p.2/133b	64711
mir-133a-3p.2/133b	10592
mir-133a-3p.2/133b	3093
mir-133a-3p.2/133b	65264
mir-133a-3p.2/133b	27433
mir-133a-3p.2/133b	7046
mir-133a-3p.2/133b	57460
mir-133a-3p.2/133b	10788
mir-133a-3p.2/133b	55084
mir-133a-3p.2/133b	54861
mir-133a-3p.2/133b	23279
mir-133a-3p.2/133b	9972
mir-133a-3p.2/133b	56061
mir-133a-3p.2/133b	503542
mir-133a-3p.2/133b	6659
mir-133a-3p.2/133b	200081
mir-133a-3p.2/133b	262
mir-133a-3p.2/133b	79871
mir-133a-3p.2/133b	3617
mir-133a-3p.2/133b	150864
mir-133a-3p.2/133b	389421
mir-133a-3p.2/133b	55915
mir-133a-3p.2/133b	287
mir-133a-3p.2/133b	284611
mir-133a-3p.2/133b	60592
mir-133a-3p.2/133b	22992
mir-133a-3p.2/133b	316
mir-133a-3p.2/133b	11176
mir-133a-3p.2/133b	22877
mir-133a-3p.2/133b	79847
mir-133a-3p.2/133b	25907
mir-133a-3p.2/133b	375346
mir-133a-3p.2/133b	205327
mir-133a-3p.2/133b	6711
mir-133a-3p.2/133b	56889
mir-133a-3p.2/133b	6383
mir-133a-3p.2/133b	10905
mir-133a-3p.2/133b	403
mir-133a-3p.2/133b	6602
mir-133a-3p.2/133b	6595
mir-133a-3p.2/133b	84133
mir-133a-3p.2/133b	358
mir-133a-3p.2/133b	51665
mir-133a-3p.2/133b	54557
mir-133a-3p.2/133b	23604
mir-133a-3p.2/133b	116
mir-133a-3p.2/133b	2028
mir-133a-3p.2/133b	6446
mir-133a-3p.2/133b	133121
mir-133a-3p.2/133b	59084
mir-133a-3p.2/133b	116931
mir-133a-3p.2/133b	285761
mir-133a-3p.2/133b	25817
mir-133a-3p.2/133b	139231
mir-133a-3p.2/133b	7042
mir-133a-3p.2/133b	54540
mir-133a-3p.2/133b	181
mir-133a-3p.2/133b	54812
mir-133a-3p.2/133b	9778
mir-133a-3p.2/133b	1277
mir-133a-3p.2/133b	153339
mir-133a-3p.2/133b	9812
mir-133a-3p.2/133b	7163
mir-133a-3p.2/133b	84910
mir-133a-3p.2/133b	57713
mir-133a-3p.2/133b	9665
mir-133a-3p.2/133b	728621
mir-133a-3p.2/133b	122953
mir-133a-3p.2/133b	10882
mir-133a-3p.2/133b	100113407
mir-133a-3p.2/133b	10618
mir-133a-3p.2/133b	55219
mir-133a-3p.2/133b	55161
mir-133a-3p.2/133b	64651
mir-133a-3p.2/133b	57118
mir-133a-3p.2/133b	29965
mir-133a-3p.2/133b	8621
mir-133a-3p.2/133b	6529
mir-133a-3p.2/133b	6533
mir-133a-3p.2/133b	22848
mir-133a-3p.2/133b	9720
mir-133a-3p.2/133b	84171
mir-133a-3p.2/133b	7915
mir-133a-3p.2/133b	84440
mir-133a-3p.2/133b	27
mir-133a-3p.2/133b	6543
mir-133a-3p.2/133b	6546
mir-133a-3p.2/133b	22928
mir-133a-3p.2/133b	23428
mir-133a-3p.2/133b	6542
mir-133a-3p.2/133b	9967
mir-133a-3p.2/133b	5981
mir-133a-3p.2/133b	80114
mir-133a-3p.2/133b	6782
mir-133a-3p.2/133b	10178
mir-133a-3p.2/133b	22824
mir-133a-3p.2/133b	5457
mir-133a-3p.2/133b	222546
mir-133a-3p.2/133b	5991
mir-133a-3p.2/133b	117584
mir-133a-3p.2/133b	9695
mir-133a-3p.2/133b	6521
mir-133a-3p.2/133b	9498
mir-133a-3p.2/133b	2742
mir-133a-3p.2/133b	3643
mir-133a-3p.2/133b	387
mir-133a-3p.2/133b	389432
mir-133a-3p.2/133b	25875
mir-133a-3p.2/133b	11269
mir-133a-3p.2/133b	7424
mir-133a-3p.2/133b	8541
mir-133a-3p.2/133b	8499
mir-133a-3p.2/133b	6019
mir-133a-3p.2/133b	51727
mir-133a-3p.2/133b	11281
mir-133a-3p.2/133b	105
mir-133a-3p.2/133b	9653
mir-133a-3p.2/133b	26100
mir-133a-3p.2/133b	147179
mir-133a-3p.2/133b	55605
mir-133a-3p.2/133b	3417
mir-133a-3p.2/133b	124359
mir-133a-3p.2/133b	57542
mir-133a-3p.2/133b	55175
mir-133a-3p.2/133b	1994
mir-133a-3p.2/133b	54918
mir-133a-3p.2/133b	9110
mir-133a-3p.2/133b	22859
mir-133a-3p.2/133b	5915
mir-133a-3p.2/133b	9663
mir-133a-3p.2/133b	27316
mir-133a-3p.2/133b	3516
mir-133a-3p.2/133b	23272
mir-133a-3p.2/133b	10220
mir-133a-3p.2/133b	9986
mir-133a-3p.2/133b	1783
mir-133a-3p.2/133b	23251
mir-133a-3p.2/133b	9821
mir-133a-3p.2/133b	10089
mir-133a-3p.2/133b	3742
mir-133a-3p.2/133b	3752
mir-133a-3p.2/133b	11275
mir-133a-3p.2/133b	55958
mir-133a-3p.2/133b	83741
mir-133a-3p.2/133b	27439
mir-133a-3p.2/133b	57495
mir-133a-3p.2/133b	57589
mir-133a-3p.2/133b	3768
mir-133a-3p.2/133b	25962
mir-133a-3p.2/133b	84272
mir-133a-3p.2/133b	10691
mir-133a-3p.2/133b	57670
mir-133a-3p.2/133b	57648
mir-133a-3p.2/133b	149420
mir-133a-3p.2/133b	152002
mir-133a-3p.2/133b	124590
mir-133a-3p.2/133b	55435
mir-133a-3p.2/133b	162
mir-133a-3p.2/133b	3433
mir-133a-3p.2/133b	93166
mir-133a-3p.2/133b	639
mir-133a-3p.2/133b	10296
mir-133a-3p.2/133b	4097
mir-133a-3p.2/133b	93621
mir-133a-3p.2/133b	79829
mir-133a-3p.2/133b	10814
mir-133a-3p.2/133b	57580
mir-133a-3p.2/133b	3914
mir-133a-3p.2/133b	9053
mir-133a-3p.2/133b	4170
mir-133a-3p.2/133b	221895
mir-133a-3p.2/133b	8895
mir-133a-3p.2/133b	125950
mir-133a-3p.2/133b	665
mir-133a-3p.2/133b	112950
mir-133a-3p.2/133b	8851
mir-133a-3p.2/133b	8795
mir-133a-3p.2/133b	10846
mir-133a-3p.2/133b	1740
mir-133a-3p.2/133b	5579
mir-133a-3p.2/133b	10262
mir-133a-3p.2/133b	10992
mir-133a-3p.2/133b	25827
mir-133a-3p.2/133b	64718
mir-133a-3p.2/133b	3927
mir-133a-3p.2/133b	2045
mir-133a-3p.2/133b	2050
mir-133a-3p.2/133b	55170
mir-133a-3p.2/133b	9098
mir-133a-3p.2/133b	5629
mir-133a-3p.2/133b	285590
mir-133a-3p.2/133b	55627
mir-133a-3p.2/133b	28988
mir-133a-3p.2/133b	112476
mir-133a-3p.2/133b	22999
mir-133a-3p.2/133b	55802
mir-133a-3p.2/133b	65986
mir-133a-3p.2/133b	7704
mir-133a-3p.2/133b	7541
mir-133a-3p.2/133b	26137
mir-133a-3p.2/133b	253461
mir-133a-3p.2/133b	51043
mir-133a-3p.2/133b	1490
mir-133a-3p.2/133b	283464
mir-133a-3p.2/133b	4215
mir-133a-3p.2/133b	10746
mir-133a-3p.2/133b	3097
mir-133a-3p.2/133b	1515
mir-133a-3p.2/133b	2060
mir-133a-3p.2/133b	23316
mir-133a-3p.2/133b	145508
mir-133a-3p.2/133b	10174
mir-133a-3p.2/133b	79365
mir-133a-3p.2/133b	23025
mir-133a-3p.2/133b	7187
mir-133a-3p.2/133b	22908
mir-133a-3p.2/133b	1540
mir-133a-3p.2/133b	9697
mir-133a-3p.2/133b	51018
mir-133a-3p.2/133b	3480
mir-133a-3p.2/133b	57452
mir-133a-3p.2/133b	10944
mir-133a-3p.2/133b	2823
mir-133a-3p.2/133b	1211
mir-133a-3p.2/133b	27314
mir-133a-3p.2/133b	5878
mir-133a-3p.2/133b	64211
mir-133a-3p.2/133b	56956
mir-133a-3p.2/133b	58512
mir-133a-3p.2/133b	9937
mir-133a-3p.2/133b	29953
mir-133a-3p.2/133b	10054
mir-133a-3p.2/133b	10186
mir-133a-3p.2/133b	1265
mir-133a-3p.2/133b	79646
mir-133a-3p.2/133b	7371
mir-133a-3p.2/133b	201895
mir-133a-3p.2/133b	23710
mir-133a-3p.2/133b	64282
mir-133a-3p.2/133b	387119
mir-133a-3p.2/133b	144455
mir-133a-3p.2/133b	79726
mir-133a-3p.2/133b	1131
mir-133a-3p.2/133b	5663
mir-133a-3p.2/133b	55585
mir-133a-3p.2/133b	58508
mir-133a-3p.2/133b	5652
mir-133a-3p.2/133b	26043
mir-133a-3p.2/133b	961
mir-133a-3p.2/133b	93380
mir-133a-3p.2/133b	9762
mir-133a-3p.2/133b	84445
mir-133a-3p.2/133b	1024
mir-133a-3p.2/133b	51046
mir-133a-3p.2/133b	57089
mir-133a-3p.2/133b	6624
mir-133a-3p.2/133b	171546
mir-133a-3p.2/133b	5803
mir-133a-3p.2/133b	10160
mir-133a-3p.2/133b	1107
mir-133a-3p.2/133b	1106
mir-133a-3p.2/133b	144108
mir-133a-3p.2/133b	6327
mir-133a-3p.2/133b	6323
mir-133a-3p.2/133b	1295
mir-133a-3p.2/133b	64682
mir-133a-3p.2/133b	22903
mir-133a-3p.2/133b	83394
mir-133a-3p.2/133b	57605
mir-133a-3p.2/133b	25778
mir-133a-3p.2/133b	4324
mir-133a-3p.2/133b	4323
mir-133a-3p.2/133b	9926
mir-133a-3p.2/133b	23043
mir-133a-3p.2/133b	774
mir-133a-3p.2/133b	162073
mir-133a-3p.2/133b	10766
mir-133a-3p.2/133b	55327
mir-133a-3p.2/133b	8825
mir-133a-3p.2/133b	7171
mir-133a-3p.2/133b	10440
mir-133a-3p.2/133b	1945
mir-133a-3p.2/133b	51012
mir-133a-3p.2/133b	55609
mir-133a-3p.2/133b	54328
mir-133a-3p.2/133b	57157
mir-133a-3p.2/133b	81844
mir-133a-3p.2/133b	84675
mir-133a-3p.2/133b	54765
mir-133a-3p.2/133b	1730
mir-133a-3p.2/133b	10678
mir-133a-3p.2/133b	84752
mir-133a-3p.2/133b	79933
mir-133a-3p.2/133b	64897
mir-133a-3p.2/133b	26191
mir-133a-3p.2/133b	9517
mir-133a-3p.2/133b	6932
mir-133a-3p.2/133b	1456
mir-133a-3p.2/133b	5209
mir-133a-3p.2/133b	10952
mir-133a-3p.2/133b	7301
mir-133a-3p.2/133b	200424
mir-133a-3p.2/133b	7341
mir-133a-3p.2/133b	8609
mir-133a-3p.2/133b	7030
mir-133a-3p.2/133b	63035
mir-133a-3p.2/133b	2122
mir-133a-3p.2/133b	4204
mir-133a-3p.2/133b	8396
mir-133a-3p.2/133b	23582
mir-133a-3p.2/133b	9525
mir-133a-3p.2/133b	51542
mir-133a-3p.2/133b	79442
mir-133a-3p.2/133b	57554
mir-133a-3p.2/133b	127833
mir-133a-3p.2/133b	6857
mir-133a-3p.2/133b	143425
mir-133a-3p.2/133b	4212
mir-133a-3p.2/133b	4211
mir-133a-3p.2/133b	56675
mir-133a-3p.2/133b	4195
mir-133a-3p.2/133b	123606
mir-133a-3p.2/133b	5316
mir-133a-3p.2/133b	54796
mir-21-5p/590-5p	115548
mir-21-5p/590-5p	166815
mir-21-5p/590-5p	53344
mir-21-5p/590-5p	4774
mir-21-5p/590-5p	4781
mir-21-5p/590-5p	1998
mir-21-5p/590-5p	55225
mir-21-5p/590-5p	84068
mir-21-5p/590-5p	651746
mir-21-5p/590-5p	10938
mir-21-5p/590-5p	26960
mir-21-5p/590-5p	5885
mir-21-5p/590-5p	91404
mir-21-5p/590-5p	7078
mir-21-5p/590-5p	1960
mir-21-5p/590-5p	79646
mir-21-5p/590-5p	10149
mir-21-5p/590-5p	80853
mir-21-5p/590-5p	1850
mir-21-5p/590-5p	51167
mir-21-5p/590-5p	51534
mir-21-5p/590-5p	57570
mir-21-5p/590-5p	4610
mir-21-5p/590-5p	7323
mir-21-5p/590-5p	4084
mir-21-5p/590-5p	83543
mir-21-5p/590-5p	54822
mir-21-5p/590-5p	27244
mir-21-5p/590-5p	143686
mir-21-5p/590-5p	91543
mir-21-5p/590-5p	27230
mir-21-5p/590-5p	9567
mir-21-5p/590-5p	285175
mir-21-5p/590-5p	659
mir-21-5p/590-5p	55057
mir-21-5p/590-5p	65267
mir-21-5p/590-5p	84722
mir-21-5p/590-5p	4908
mir-21-5p/590-5p	158158
mir-21-5p/590-5p	117289
mir-21-5p/590-5p	54545
mir-21-5p/590-5p	6645
mir-21-5p/590-5p	5921
mir-21-5p/590-5p	5922
mir-21-5p/590-5p	59338
mir-21-5p/590-5p	200576
mir-21-5p/590-5p	399979
mir-21-5p/590-5p	29916
mir-21-5p/590-5p	92017
mir-21-5p/590-5p	11082
mir-21-5p/590-5p	3840
mir-21-5p/590-5p	25831
mir-21-5p/590-5p	65117
mir-21-5p/590-5p	4162
mir-21-5p/590-5p	9734
mir-21-5p/590-5p	123879
mir-21-5p/590-5p	9306
mir-21-5p/590-5p	51232
mir-21-5p/590-5p	55193
mir-21-5p/590-5p	22878
mir-21-5p/590-5p	1326
mir-21-5p/590-5p	4214
mir-21-5p/590-5p	283464
mir-21-5p/590-5p	1618
mir-21-5p/590-5p	1605
mir-21-5p/590-5p	5606
mir-21-5p/590-5p	144453
mir-21-5p/590-5p	157567
mir-21-5p/590-5p	23164
mir-21-5p/590-5p	54884
mir-21-5p/590-5p	55696
mir-21-5p/590-5p	7482
mir-21-5p/590-5p	79805
mir-21-5p/590-5p	27303
mir-21-5p/590-5p	5780
mir-21-5p/590-5p	25842
mir-21-5p/590-5p	253559
mir-21-5p/590-5p	23705
mir-21-5p/590-5p	4487
mir-21-5p/590-5p	4507
mir-21-5p/590-5p	4436
mir-21-5p/590-5p	6629
mir-21-5p/590-5p	993
mir-21-5p/590-5p	5093
mir-21-5p/590-5p	5094
mir-21-5p/590-5p	11164
mir-21-5p/590-5p	284273
mir-21-5p/590-5p	5324
mir-21-5p/590-5p	375056
mir-21-5p/590-5p	92999
mir-21-5p/590-5p	653121
mir-21-5p/590-5p	64327
mir-21-5p/590-5p	225
mir-21-5p/590-5p	5337
mir-21-5p/590-5p	9723
mir-21-5p/590-5p	10371
mir-21-5p/590-5p	2239
mir-21-5p/590-5p	5046
mir-21-5p/590-5p	23111
mir-21-5p/590-5p	10413
mir-21-5p/590-5p	51050
mir-21-5p/590-5p	2764
mir-21-5p/590-5p	5213
mir-21-5p/590-5p	79018
mir-21-5p/590-5p	65983
mir-21-5p/590-5p	55824
mir-21-5p/590-5p	171389
mir-21-5p/590-5p	23365
mir-21-5p/590-5p	121665
mir-21-5p/590-5p	84311
mir-21-5p/590-5p	740
mir-21-5p/590-5p	10253
mir-21-5p/590-5p	10252
mir-21-5p/590-5p	81848
mir-21-5p/590-5p	27250
mir-21-5p/590-5p	5139
mir-21-5p/590-5p	889
mir-21-5p/590-5p	255252
mir-21-5p/590-5p	1031
mir-21-5p/590-5p	5295
mir-21-5p/590-5p	5813
mir-21-5p/590-5p	5814
mir-21-5p/590-5p	29942
mir-21-5p/590-5p	55432
mir-21-5p/590-5p	400961
mir-21-5p/590-5p	203238
mir-21-5p/590-5p	91452
mir-21-5p/590-5p	64795
mir-21-5p/590-5p	6871
mir-21-5p/590-5p	4287
mir-21-5p/590-5p	79660
mir-21-5p/590-5p	5506
mir-21-5p/590-5p	3592
mir-21-5p/590-5p	23592
mir-21-5p/590-5p	342184
mir-21-5p/590-5p	100101267
mir-21-5p/590-5p	84458
mir-21-5p/590-5p	10100
mir-21-5p/590-5p	257194
mir-21-5p/590-5p	23037
mir-21-5p/590-5p	118987
mir-21-5p/590-5p	3572
mir-21-5p/590-5p	121512
mir-21-5p/590-5p	2252
mir-21-5p/590-5p	11059
mir-21-5p/590-5p	27086
mir-21-5p/590-5p	93986
mir-21-5p/590-5p	2290
mir-21-5p/590-5p	25945
mir-21-5p/590-5p	4753
mir-21-5p/590-5p	1979
mir-21-5p/590-5p	64919
mir-21-5p/590-5p	7994
mir-21-5p/590-5p	153364
mir-21-5p/590-5p	55500
mir-21-5p/590-5p	120114
mir-21-5p/590-5p	55347
mir-21-5p/590-5p	6367
mir-21-5p/590-5p	6364
mir-21-5p/590-5p	8817
mir-21-5p/590-5p	2549
mir-21-5p/590-5p	4522
mir-21-5p/590-5p	81831
mir-21-5p/590-5p	5602
mir-21-5p/590-5p	400591
mir-21-5p/590-5p	5594
mir-21-5p/590-5p	55603
mir-21-5p/590-5p	57162
mir-21-5p/590-5p	55103
mir-21-5p/590-5p	9943
mir-21-5p/590-5p	8325
mir-21-5p/590-5p	113263
mir-21-5p/590-5p	55113
mir-21-5p/590-5p	114786
mir-21-5p/590-5p	286046
mir-21-5p/590-5p	4147
mir-21-5p/590-5p	57688
mir-21-5p/590-5p	3190
mir-21-5p/590-5p	3192
mir-21-5p/590-5p	10144
mir-21-5p/590-5p	23219
mir-21-5p/590-5p	80204
mir-21-5p/590-5p	83787
mir-21-5p/590-5p	54629
mir-21-5p/590-5p	4973
mir-21-5p/590-5p	51309
mir-21-5p/590-5p	10818
mir-21-5p/590-5p	4810
mir-21-5p/590-5p	6197
mir-21-5p/590-5p	57142
mir-21-5p/590-5p	22848
mir-21-5p/590-5p	10725
mir-21-5p/590-5p	10294
mir-21-5p/590-5p	117247
mir-21-5p/590-5p	11237
mir-21-5p/590-5p	283078
mir-21-5p/590-5p	6480
mir-21-5p/590-5p	51136
mir-21-5p/590-5p	4919
mir-21-5p/590-5p	619279
mir-21-5p/590-5p	3082
mir-21-5p/590-5p	8739
mir-21-5p/590-5p	2078
